Competiton;City;Year;Day #;Race #;Distance;Gender (race);Solo/ Relay;Repechage;Race type;Heat #;# of skaters;Penalty;First name;Last name;Gender (fallen);Helmet #;Country;Fall / Out of track;Lap #;Turn #;Place of fall;Solo/ Group;Reason of fall;First impact;Second impact;Mattress impact;Head impact;Timing video;Impact speed mean;Impact speed m1;Impact speed m2;Impact speed m3;Not displayed;Comments
World Championships;Seoul;2023;2;118;500m;Men;Solo;No;Quarterfinals;3;6;Yes;Danylo;Fedorenko;Man;108;Ukraine;Fall;No data;No data;Turn;Solo;Stumbles;Hip;Flank;Yes;None;02:03:30;#DIV/0!;;;;;
World Cup;Montreal;2022;1;44;500m;Women;Solo;No;Heats;2;4;No;Nikola;Mazur;Woman;18;Poland;Fall;No data;None;Finish line;Solo;Sliding;Hip;None;Yes;None;04:52:27;#DIV/0!;;;;;
World Championships;Seoul;2023;2;118;500m;Men;Solo;No;Quarterfinals;3;6;Yes;Brandon;Kim;Man;64;USA;Fall;No data;No data;End of turn;Solo;Sliding;Knee;Butt;Yes;None;02:03:48;#DIV/0!;;;;;
World Cup;Montreal;2022;1;45;500m;Women;Solo;No;Heats;3;5;Yes;Nicole;Botter Gomez;Woman;126;Italy;Fall;No data;None;Start;Group;Skates contact;Hip;Elbow;Yes;Direct impact;04:53:24;#DIV/0!;;;;;
World Championships;Seoul;2023;2;119;500m;Men;Solo;No;Quarterfinals;4;5;No;Reinis;Berzins;Man;18;Latvia;Out of track;No data;No data;Turn;Solo;Sliding;None;None;Yes;None;02:09:53;#DIV/0!;;;;;
World Cup;Montreal;2022;1;45;500m;Women;Solo;No;Heats;3;5;Yes;Rianne;De Vries;Woman;;The Netherlands;Fall;No data;No data;End of turn;Group;Opponent contact;Flank;None;Yes;Direct impact;04:55:22;#DIV/0!;;;;;
World Championships;Seoul;2023;2;120;500m;Women;Solo;No;Semifinals;1;5;No;Nikola;Mazur;Woman;18;Poland;Fall;No data;No data;Turn;Solo;Stumbles;Hip + elbow;None;Yes;Direct impact;02:27:48;#DIV/0!;;;;;
World Cup;Montreal;2022;1;45;500m;Women;Solo;No;Heats;3;5;Yes;Hyo Jin;Kim;Woman;;Australia;Fall;No data;No data;End of turn;Group;Opponent contact;Butt;None;Yes;Direct impact;04:55:22;#DIV/0!;;;;;
World Championships;Seoul;2023;2;121;500m;Women;Solo;No;Semifinals;2;5;Yes;Kim;Boutin;Woman;2;Canada;Fall;No data;No data;End of turn;Group;Opponent contact;Butt;None;Yes;Direct impact;02:30:25;#DIV/0!;;;;;
World Cup;Montreal;2022;1;47;500m;Men;Solo;No;Heats;5;4;Yes;Adriaan;Dewagtere;Man;120;Belgium;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;;#DIV/0!;;;;x;
World Championships;Seoul;2023;2;127;500m;Men;Solo;No;Final A;None;5;Yes;Pietro;Sighel;Man;57;Italy;Fall;No data;None;Finish line;Solo;Sliding;Hand + knee;Hip;No data;No data;03:14:35;#DIV/0!;;;;;
World Cup;Montreal;2022;1;55;1000m;Women;Solo;No;Heats;1;5;Yes;Aoi;Watanabe;Woman;127;Japan;Fall;No data;No data;Turn entrance;Group;Blocked/pushed;Hip;Flank;Yes;Direct impact;05:41:15;#DIV/0!;;;;;
World Championships;Seoul;2023;2;127;500m;Men;Solo;No;Final A;None;5;Yes;Jens;van T'Wout;Man;58;The Netherlands;Fall;No data;None;Finish line;Group;Opponent fall;Knee;Hip;Yes;No data;;#DIV/0!;;;;;
World Cup;Montreal;2022;1;55;1000m;Women;Solo;No;Heats;1;5;Yes;Hanna;Sokolowska;Woman;138;Poland;Out of track;No data;No data;Turn;Group;Opponent fall;None;None;No;None;05:41:16;#DIV/0!;;;;;
World Championships;Seoul;2023;2;121;500m;Women;Solo;No;Semifinals;2;5;Yes;Selma;Poutsma;Woman;49;The Netherlands;Fall;No data;None;Finish line;Solo;Sliding;Butt;None;Yes;None;02:31:32;#DIV/0!;;;;;
World Cup;Montreal;2022;1;67;1000m;Men;Solo;No;Heats;7;5;Yes;Nurtilek;Kazhgali;Man;82;Kazakhstan;Fall;No data;No data;Turn entrance;Group;Blocked/pushed;Hip;None;Yes;Direct impact;06:21:57;#DIV/0!;;;;;
World Championships;Seoul;2023;2;122;500m;Men;Solo;No;Semifinals;1;5;No;June Seo;Lee;Man;3;Korea;Fall;No data;None;Straight line;Solo;Sliding;Butt;None;Yes;None;02:34:58;#DIV/0!;;;;;
World Cup;Montreal;2022;1;72;5000m;Men;Relay;No;Quarterfinals;3;12;No;No data;No data;Man;90;Poland;Fall;No data;None;Straight line;Group;Blocked/pushed;Hip + Hand;None;Yes;Indirect impact;07:02:55;#DIV/0!;;;;;
World Championships;Seoul;2023;2;122;500m;Men;Solo;No;Semifinals;1;5;No;Maxime;Laoun;Man;69;Canada;Out of track;No data;No data;Turn entrance;Group;Skates contact;None;None;No;None;02:35:09;#DIV/0!;;;;;
World Cup;Montreal;2022;2;103;1500m;Women;Solo;No;Semifinals;3;7;No;Anna;Seidel;Woman;10;Germany;Fall;No data;No data;Turn entrance;Group;Opponent contact;Butt;None;Yes;Direct impact;01:06:58;#DIV/0!;;;;;
World Championships;Seoul;2023;2;123;500m;Men;Solo;No;Semifinals;2;5;No;Stijn;Desmet;Man;4;Belgium;Out of track;No data;No data;End of turn;Solo;Sliding;Hand;None;No;None;02:39:21;#DIV/0!;;;;;
World Cup;Montreal;2022;2;103;1500m;Women;Solo;No;Semifinals;3;7;No;Claudia;Gagnon;Woman;117;Canada;Fall;No data;No data;Turn entrance;Group;Opponent fall;Hip + Hand;None;Yes;Direct impact;01:06:58;#DIV/0!;;;;;
World Championships;Seoul;2023;2;126;500m;Men;Solo;No;Final B;None;5;No;Lukasz;Kuczynski;Man;94;Poland;Fall;No data;No data;End of turn;Solo;Cone;Hand;Hip;Yes;None;03:08:41;#DIV/0!;;;;;
World Cup;Montreal;2022;2;103;1500m;Women;Solo;No;Semifinals;3;7;No;Renee Marie;Steenge;Woman;116;Canada;Fall;No data;No data;Turn entrance;Group;Opponent contact;Hip + Hand;Elbow;Yes;Direct impact;01:06:58;#DIV/0!;;;;;
World Championships;Seoul;2023;2;129;3000m;Women;Relay;No;Semifinals;2;4;No;No data;No data;Woman;66;Hungary;Fall;No data;No data;End of turn;Solo;Sliding;Butt;None;Yes;Direct impact;03:44:35;#DIV/0!;;;;;
World Cup;Montreal;2022;2;107;1000m;Women;Solo;No;Semifinals;1;5;No;Michelle;Velzeboer;Woman;136;The Netherlands;Fall;No data;None;Start;Solo;Skate stuck in the ice;Hand;Elbow + knee;No;None;01:27:37;#DIV/0!;;;;;
World Championships;Seoul;2023;3;149;1000m;Women;Solo;No;Quarterfinals;2;5;Yes;Kamila;Stormowska;Woman;19;Poland;Fall;No data;No data;Turn entrance;Group;Skates contact;Knee;None;Yes;None;00:18:40;#DIV/0!;;;;;
World Cup;Montreal;2022;2;108;1000m;Women;Solo;No;Semifinals;2;5;Yes;Rikki;Doak;Woman;115;Canada;Fall;No data;No data;Turn;Group;Opponent contact;Hip + Hand;None;Yes;Direct impact;01:32:43;#DIV/0!;;;;;
World Championships;Seoul;2023;3;149;1000m;Women;Solo;No;Quarterfinals;2;5;Yes;Geon Hee;Kim;Woman;135;Korea;Fall;No data;No data;Turn entrance;Group;Skates contact;Hip;Head;Yes;Direct impact;00:18:40;#DIV/0!;;;;;
World Cup;Montreal;2022;2;108;1000m;Women;Solo;No;Semifinals;2;5;Yes;Natalia;Maliszewska;Woman;11;Poland;Fall;No data;No data;Turn;Group;Opponent contact;Hip + Hand;None;Yes;Direct impact;01:32:43;#DIV/0!;;;;;
World Championships;Seoul;2023;3;152;1000m;Men;Solo;No;Quarterfinals;1;6;No;Xiaojun;Lin;Man;148;China;Out of track;No data;No data;Turn;Group;Skates contact;None;None;No;None;00:29:18;#DIV/0!;;;;;
World Cup;Montreal;2022;2;109;1000m;Men;Solo;No;Semifinals;1;5;No;Tae Sung;Kim;Man;165;Korea;Fall;No data;No data;End of turn;Solo;Sliding;Hip + Hand;None;Yes;Direct impact;01:39:00;#DIV/0!;;;;;
World Championships;Seoul;2023;3;152;1000m;Men;Solo;No;Quarterfinals;1;6;No;Caleb;Park;Man;226;USA;Fall;No data;None;Straight line;Group;Skates contact;Butt;None;No;None;00:30:16;#DIV/0!;;;;;
World Cup;Montreal;2022;2;114;1500m;Men;Solo;No;Final A;None;7;Yes;Pascal;Dion;Man;2;Canada;Fall;No data;No data;Turn entrance;Group;Opponent contact;Hip + elbow;None;Yes;None;02:38:31;#DIV/0!;;;;;
World Championships;Seoul;2023;3;159;1000m;Men;Solo;No;Semifinals;2;5;Yes;Jens;van T'Wout;Man;58;The Netherlands;Fall;No data;None;Finish line;Solo;Stumbles;Hand + knee;None;No data;No data;01:15:09;#DIV/0!;;;;;
World Cup;Montreal;2022;2;114;1500m;Men;Solo;No;Final A;None;7;Yes;Stijn;Desmet;Man;4;Belgium;Fall;No data;No data;Turn entrance;Group;Opponent fall;Hip;Back;Yes;None;02:38:31;#DIV/0!;;;;;
World Championships;Seoul;2023;3;163;1000m;Men;Solo;No;Final A;None;5;No;Pietro;Sighel;Man;57;Italy;Fall;No data;None;Straight line;Solo;Sliding;Hip;None;No;None;01:53:19;#DIV/0!;;;;;
World Cup;Montreal;2022;2;116;1000m;Women;Solo;No;Final A;None;5;No;Rikki;Doak;Woman;115;Canada;Fall;No data;No data;Turn entrance;Solo;Sliding;Hand;Flank;Yes;Indirect impact;02:54:44;#DIV/0!;;;;;
World Championships;Seoul;2023;3;165;2000m;Mixed;Relay;No;Semifinals;2;4;No;No data;No data;Woman;15;Italy;Fall;No data;None;Start;Group;Skates contact;Hip + Hand;None;Yes;No data;02:23:39;#DIV/0!;;;;;
World Cup;Montreal;2022;2;117;1000m;Men;Solo;No;Final B;None;5;Yes;Pietro;Sighel;Man;57;Italy;Fall;No data;No data;Turn entrance;Group;Skates contact;Hip + elbow;None;Yes;Indirect impact;03:04:30;#DIV/0!;;;;;
World Championships;Seoul;2023;3;165;2000m;Mixed;Relay;No;Semifinals;2;4;No;No data;No data;Woman;17;Belgium;Fall;No data;None;Start;Group;Skates contact;Hip + Hand;None;Yes;No data;02:23:39;#DIV/0!;;;;;
World Cup;Montreal;2022;2;117;1000m;Men;Solo;No;Final B;None;5;Yes;Maxime;Laoun;Man;69;Canada;Fall;No data;No data;Turn entrance;Group;Opponent fall;Hip + Hand;None;Yes;Direct impact;03:04:30;#DIV/0!;;;;;
World Championships;Seoul;2023;3;165;2000m;Mixed;Relay;No;Semifinals;2;4;No;Jordan;Pierre-Gilles;Man;16;Canada;Out of track;No data;No data;Turn;Solo;Cone;Shin;None;Yes;None;02:28:57;#DIV/0!;;;;;
World Cup;Montreal;2022;2;120;2000m;Mixed;Relay;No;Final A;None;20;No;No data;No data;Woman;35;The Netherlands;Fall;No data;No data;Turn;Solo;Sliding;Hip + elbow;None;Yes;Indirect impact;03:30:28;#DIV/0!;;;;;
World Championships;Seoul;2023;3;166;2000m;Mixed;Relay;No;Final B;None;4;No;Jordan;Pierre-Gilles;Man;16;Canada;Fall;No data;No data;End of turn;Solo;Sliding;Hand + knee;Hip;Yes;None;02:53:04;#DIV/0!;;;;;
World Cup;Montreal;2022;2;120;2000m;Mixed;Relay;No;Final A;None;20;No;Mathieu;Pelletier;Man;145;Canada;Fall;No data;No data;End of turn;Group;Skates contact;Hand;Butt;Yes;No data;03:32:35;#DIV/0!;;;;;
World Championships;Seoul;2023;3;167;2000m;Mixed;Relay;No;Final A;None;4;No;Maxime;Laoun;Man;69;Canada;Fall;No data;None;Straight line;Solo;Skate stuck in the ice;Knee;Hip;No;Indirect impact;03:41:19;#DIV/0!;;;;;
World Cup;Montreal;2022;2;122;3000m;Women;Relay;No;Semifinals;2;16;Yes;No data;No data;Woman;19;Poland;Fall;No data;No data;End of turn;Solo;Stumbles;Knee;Hip + elbow;Yes;Direct impact;04:05:38;#DIV/0!;;;;;
World Championships;Seoul;2023;3;167;2000m;Mixed;Relay;No;Final A;None;4;No;Jordan;Pierre-Gilles;Man;16;Canada;Fall;No data;None;Straight line;Group;Skates contact;Hip + Hand;Back;Yes;Indirect impact;03:41:19;#DIV/0!;;;;;
World Cup;Montreal;2022;2;123;5000m;Men;Relay;No;Semifinals;1;16;No;No data;No data;Man;;Kazakhstan;Fall;No data;None;Straight line;Group;Relay push;Hand + knee;Hip;No;None;04:16:14;#DIV/0!;;;;;
World Championships;Seoul;2023;2;75;1500m;Women;Solo;Yes;Quarterfinals;1;7;No;Tamara;Tokarova;Woman;31;Slovakia;Fall;No data;No data;Turn;Group;Opponent fall;Hand;None;Yes;None;00:24:17;#DIV/0!;;;;;
World Cup;Montreal;2022;2;123;5000m;Men;Relay;No;Semifinals;1;16;No;No data;No data;Man;;China;Fall;No data;No data;End of turn;Solo;Stumbles;Back;None;Yes;None;04:18:15;#DIV/0!;;;;;
World Championships;Seoul;2023;2;75;1500m;Women;Solo;Yes;Quarterfinals;1;7;No;Charlotte;Hayward;Woman;124;UK;Fall;No data;No data;Turn;Group;Cone;Hip;None;Yes;None;00:24:17;#DIV/0!;;;;;
World Cup;Montreal;2022;2;124;5000m;Men;Relay;No;Semifinals;2;16;No;No data;No data;Man;14;Italy;Fall;No data;None;Straight line;Group;Relay push;Hip + Hand;None;Yes;Indirect impact;04:25:20;#DIV/0!;;;;;
World Championships;Seoul;2023;2;76;1500m;Women;Solo;Yes;Quarterfinals;2;6;No;Kseniya;Adamenko;Woman;154;Ukraine;Fall;No data;None;Straight line;Solo;Stumbles;Hip + Hand;None;Yes;Indirect impact;00:29:27;#DIV/0!;;;;;
World Cup;Montreal;2022;2;77;1000m;Men;Solo;Yes;Quarterfinals;4;5;No;Ward;Petre;Man;30;Belgium;Fall;No data;None;Start;Group;Skates contact;Hand + knee;Hip + elbow;Yes;None;00:08:27;#DIV/0!;;;;;
World Championships;Seoul;2023;2;80;1500m;Men;Solo;Yes;Quarterfinals;3;6;Yes;Stefan-Alexander;Kumurdjiev;Man;143;Bulgaria;Fall;No data;No data;End of turn;Group;Skates contact;Elbow + knee;Hip;Yes;Direct impact;00:47:09;35,7;36;36;35,1;;
World Cup;Montreal;2022;2;77;1000m;Men;Solo;Yes;Quarterfinals;4;5;No;Mathieu;Pelletier;Man;145;Canada;Fall;No data;No data;Turn;Solo;Cone;Hip + elbow;None;Yes;Direct impact;00:12:07;#DIV/0!;;;;;
World Championships;Seoul;2023;2;80;1500m;Men;Solo;Yes;Quarterfinals;3;6;Yes;Tarik;Omeragic;Man;36;Bosnia;Fall;No data;No data;End of turn;Group;Opponent fall;Elbow;Abdomen;Yes;None;00:47:09;#DIV/0!;;;;;
World Cup;Montreal;2022;2;77;1000m;Men;Solo;Yes;Quarterfinals;4;5;No;Dominic;Andermann;Man;43;Austria;Fall;No data;No data;Turn;Solo;Stumbles;Hand + knee;None;Yes;No data;00:11:58;#DIV/0!;;;;;
World Championships;Seoul;2023;2;84;1500m;Men;Solo;Yes;Semifinals;1;7;No;Nurtilek;Kazhgali;Man;82;Kazakhstan;Fall;No data;No data;End of turn;Group;Opponent fall;Hand + knee;None;No;None;01:22:59;#DIV/0!;;;;;
World Cup;Montreal;2022;2;79;1500m;Men;Solo;Yes;Quarterfinals;1;7;Yes;Clayton;De Clemente;Man;132;USA;Fall;No data;No data;Turn entrance;Group;Opponent contact;Hand + knee;Hip;Yes;Indirect impact;00:20:15;#DIV/0!;;;;;
World Championships;Seoul;2023;2;84;1500m;Men;Solo;Yes;Semifinals;1;7;No;Oleh;Handei;Man;27;Ukraine;Fall;No data;No data;End of turn;Solo;Cone;Knee;None;Yes;None;01:22:59;#DIV/0!;;;;;
World Cup;Montreal;2022;2;79;1500m;Men;Solo;Yes;Quarterfinals;1;7;Yes;Ivan;Donchev;Man;44;Bulgaria;Fall;No data;No data;Turn entrance;Group;Opponent contact;Elbow + knee;None;No data;No data;00:20:57;#DIV/0!;;;;;
World Championships;Seoul;2023;2;84;1500m;Men;Solo;Yes;Semifinals;1;7;No;Danylo;Fedorenko;Man;108;Ukraine;Fall;No data;No data;End of turn;Group;Opponent fall;Hip + elbow;None;Yes;None;01:22:59;#DIV/0!;;;;;
World Cup;Montreal;2022;2;79;1500m;Men;Solo;Yes;Quarterfinals;1;7;Yes;Lucas;Wareham;Man;39;Australia;Fall;No data;No data;Turn entrance;Group;Opponent fall;Hip;None;No data;No data;00:20:57;#DIV/0!;;;;;
World Championships;Seoul;2023;2;85;1500m;Men;Solo;Yes;Semifinals;2;7;Yes;Brandon;Kim;Man;64;USA;Fall;No data;No data;Turn;Group;Blocked/pushed;Knee;Hip;No data;No data;01:27:47;#DIV/0!;;;;;
World Cup;Montreal;2022;2;81;1500m;Men;Solo;Yes;Quarterfinals;3;6;No;Mateusz;Mikolajuk;Man;178;Poland;Fall;No data;None;Straight line;Group;Skates contact;Hip;Elbow;Yes;Direct impact;00:33:04;#DIV/0!;;;;;
World Championships;Seoul;2023;2;85;1500m;Men;Solo;Yes;Semifinals;2;7;Yes;Reinis;Berzins;Man;18;Latvia;Out of track;No data;No data;Turn;Group;Opponent contact;None;None;Yes;None;01:27:47;#DIV/0!;;;;;
World Cup;Montreal;2022;2;81;1500m;Men;Solo;Yes;Quarterfinals;3;6;No;Niall;Treacy;Man;65;UK;Fall;No data;None;Straight line;Group;Opponent fall;Elbow;Hip;Yes;Indirect impact;00:33:04;#DIV/0!;;;;;
World Championships;Seoul;2023;2;89;500m;Women;Solo;Yes;Quarterfinals;4;5;No;Sumire;Kikuchi;Woman;53;Japan;Fall;No data;None;Start;Group;Skates contact;Butt;None;Yes;None;01:52:22;#DIV/0!;;;;;
World Cup;Montreal;2022;2;85;1000m;Men;Solo;Yes;Semifinals;1;5;No;Justin;Liu;Man;184;USA;Fall;No data;No data;End of turn;Solo;Sliding;Knee;Hip + Hand;Yes;Direct impact;01:00:58;#DIV/0!;;;;;
World Championships;Seoul;2023;2;89;500m;Women;Solo;Yes;Quarterfinals;4;5;No;Natalia;Maliszewska;Woman;11;Poland;Fall;No data;None;Start;Group;Skates contact;Butt;None;Yes;None;01:52:22;#DIV/0!;;;;;
World Cup;Montreal;2022;2;88;1500m;Women;Solo;Yes;Semifinals;2;5;Yes;Gloria;Ioriatti;Woman;24;Italy;Fall;No data;No data;Turn;Group;Opponent contact;Hand + knee;Hip + elbow;Yes;Indirect impact;01:14:30;#DIV/0!;;;;;
World Championships;Seoul;2023;2;89;500m;Women;Solo;Yes;Quarterfinals;4;5;No;Sumire;Kikuchi;Woman;53;Japan;Fall;No data;None;Start;Solo;Cone;Hip;None;Yes;None;01:55:52;#DIV/0!;;;;;
World Cup;Montreal;2022;2;88;1500m;Women;Solo;Yes;Semifinals;2;5;Yes;Eunice;Lee;Woman;34;USA;Fall;No data;No data;Turn;Group;Opponent contact;Hip + elbow;None;Yes;Direct impact;01:14:30;#DIV/0!;;;;;
World Championships;Seoul;2023;2;89;500m;Women;Solo;Yes;Quarterfinals;4;5;No;Natalia;Maliszewska;Woman;11;Poland;Fall;No data;None;Start;Group;Opponent fall;Butt;None;Yes;No data;01:55:52;#DIV/0!;;;;;
World Cup;Montreal;2022;2;88;1500m;Men;Solo;Yes;Semifinals;2;5;Yes;Peter;Riches;Man;153;UK;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;01:25:19;#DIV/0!;;;;x;
World Championships;Seoul;2023;2;93;500m;Men;Solo;Yes;Quarterfinals;3;5;No;Lukas;MacDonald;Man;175;New Zealand ;Fall;No data;No data;Turn entrance;Solo;Sliding;Hand + knee;None;No;None;02:08:48;#DIV/0!;;;;;
World Cup;Montreal;2022;2;91;2000m;Mixed;Relay;Yes;Semifinals;1;16;Yes;No data;No data;No data;148;China;Fall;No data;No data;Turn;Solo;Sliding;Hip;None;Yes;Direct impact;01:47:11;#DIV/0!;;;;;
World Championships;Seoul;2023;2;97;500m;Men;Solo;Yes;Quarterfinals;7;4;No;Stefan-Alexander;Kumurdjiev;Man;143;Bulgaria;Fall;No data;No data;End of turn;Solo;Sliding;Hip;None;Yes;No data;02:17:59;#DIV/0!;;;;;
World Cup;Montreal;2022;3;145;500m;Women;Solo;No;Quarterfinals;1;5;No;Rikki;Doak;Woman;115;Canada;Fall;No data;No data;End of turn;Solo;Sliding;Butt;None;Yes;Direct impact;00:12:21;#DIV/0!;;;;;
World Championships;Seoul;2023;2;98;500m;Women;Solo;Yes;Semifinals;1;5;No;Renee Marie;Steenge;Woman;116;Canada;Fall;No data;No data;End of turn;Solo;Cone;Hip + Hand;None;Yes;No data;02:32:23;#DIV/0!;;;;;
World Cup;Montreal;2022;3;148;500m;Women;Solo;No;Quarterfinals;4;5;Yes;Nikola;Mazur;Woman;18;Poland;Fall;No data;No data;Turn entrance;Group;Blocked/pushed;Butt;None;Yes;Direct impact;00:19:46;#DIV/0!;;;;;
World Championships;Seoul;2023;2;99;500m;Women;Solo;Yes;Semifinals;2;5;No;Yana;Khan;Woman;78;Kazakhstan;Fall;No data;No data;Turn entrance;Solo;Sliding;Butt;None;Yes;Indirect impact;02:35:12;#DIV/0!;;;;;
World Cup;Montreal;2022;3;151;500m;Men;Solo;No;Quarterfinals;3;5;Yes;Kiichi;Shigehiro;Man;158;Japan;Fall;No data;No data;End of turn;Solo;Stumbles;Abdomen;Elbow;Yes;Direct impact;00:29:38;#DIV/0!;;;;;
World Championships;Seoul;2023;2;101;500m;Men;Solo;Yes;Semifinals;2;5;Yes;Niall;Treacy;Man;65;UK;Fall;No data;No data;Turn;Solo;Sliding;Butt;None;Yes;None;02:39:22;#DIV/0!;;;;;
World Cup;Montreal;2022;3;151;500m;Men;Solo;No;Quarterfinals;3;5;Yes;Yuchen;Zhong;Man;146;China;Fall;No data;No data;Turn entrance;Group;Opponent contact;Hip + elbow;None;Yes;Direct impact;00:29:41;#DIV/0!;;;;;
World Championships;Seoul;2023;2;101;500m;Men;Solo;Yes;Semifinals;2;5;Yes;Daniel;Tiborcz;Man;204;Hungary;Fall;No data;No data;Turn;Solo;Sliding;Hip;None;Yes;None;02:39:35;#DIV/0!;;;;;
World Cup;Montreal;2022;3;151;500m;Men;Solo;No;Quarterfinals;3;5;Yes;Diane;Sellier;Man;90;Poland;Fall;No data;No data;Turn entrance;Group;Opponent fall;Hip + Hand;None;Yes;Direct impact;00:29:41;#DIV/0!;;;;;
World Championships;Seoul;2023;2;101;500m;Men;Solo;Yes;Semifinals;2;5;Yes;Danylo;Fedorenko;Man;108;Ukraine;Fall;No data;No data;Turn;Group;Opponent fall;Hip;None;Yes;None;02:39:35;#DIV/0!;;;;;
World Cup;Montreal;2022;3;155;1000m;Women;Solo;No;Quarterfinals;3;5;No;Gabriela;Topolska;Woman;77;Poland;Fall;No data;No data;End of turn;Group;Skates contact;Knee;Hip;No;None;00:42:37;#DIV/0!;;;;;
World Championships;Seoul;2023;3;135;1000m;Women;Solo;Yes;Quarterfinals;4;5;No;Sumire;Kikuchi;Woman;53;Japan;Fall;No data;None;Straight line;Solo;Stumbles;Butt;None;No data;None;00:20:12;#DIV/0!;;;;;
World Cup;Montreal;2022;3;155;1000m;Women;Solo;No;Quarterfinals;3;5;No;Kristen;Santos-Griswold;Woman;38;USA;Fall;No data;No data;End of turn;Group;Skates contact;Hand;Shin;No;None;00:42:37;#DIV/0!;;;;;
World Championships;Seoul;2023;3;140;1000m;Men;Solo;Yes;Quarterfinals;5;5;Yes;Martin;Kolenc;Man;24;Croatia;Fall;No data;None;Straight line;Solo;Skate stuck in the ice;Hand;Hip + elbow;No data;Indirect impact;00:40:45;#DIV/0!;;;;;
World Cup;Montreal;2022;3;155;1000m;Women;Solo;No;Quarterfinals;3;5;No;Kristen;Santos-Griswold;Woman;38;USA;Fall;No data;No data;Turn;Solo;Sliding;Hip + elbow;None;Yes;No data;00:46:41;#DIV/0!;;;;;
World Championships;Seoul;2023;3;145;1000m;Men;Solo;Yes;Semifinals;2;5;No;Quentin;Fercoq;Man;5;France;Out of track;No data;No data;Turn;Group;Opponent contact;None;None;No;None;01:17:03;#DIV/0!;;;;;
World Cup;Montreal;2022;3;157;1000m;Men;Solo;No;Quarterfinals;1;5;No;Luca;Spechenhauser;Man;14;Italy;Fall;No data;No data;Turn;Solo;Sliding;Hip + Hand;None;Yes;No data;00:52:56;#DIV/0!;;;;;
World Championships;Seoul;2023;3;146;3000m;Women;Relay;Yes;Final B;None;4;No;No data;No data;Woman;83;USA;Fall;No data;None;Straight line;Group;Relay push;Butt;None;Yes;No data;01:36:03;#DIV/0!;;;;;
World Cup;Montreal;2022;3;160;1000m;Men;Solo;No;Quarterfinals;4;4;No;Kosei;Hayashi;Woman;160;Japan;Fall;No data;No data;Turn;Solo;Sliding;Hip + elbow;None;No data;No data;01:05:30;#DIV/0!;;;;;
World Championships;Seoul;2023;3;146;3000m;Women;Relay;Yes;Final B;None;4;No;No data;No data;Woman;77;Poland;Fall;No data;None;Straight line;Solo;Stumbles;Hand + knee;None;Yes;No data;01:36:57;#DIV/0!;;;;;
World Cup;Montreal;2022;3;163;500m;Men;Solo;No;Semifinals;1;5;Yes;Pietro;Sighel;Man;57;Italy;Fall;No data;No data;Turn entrance;Group;Opponent contact;Hip + elbow;None;Yes;Direct impact;01:25:37;#DIV/0!;;;;;
World Championships;Seoul;2023;3;147;5000m;Men;Relay;Yes;Final B;None;4;No;No data;No data;Man;29;Poland;Fall;No data;None;Straight line;Solo;Stumbles;Knee;None;No;None;01:47:23;#DIV/0!;;;;;
World Cup;Montreal;2022;3;163;500m;Men;Solo;No;Semifinals;1;5;Yes;Denis;Nikisha;Man;55;Kazakhstan;Fall;No data;No data;Turn entrance;Group;Opponent fall;Hand;Shin;Yes;Direct impact;01:25:37;#DIV/0!;;;;;
World Cup;Dordrecht;2021;1;1;1500m;Women;Solo;No;Heats;2;5;No;Lucia;Filipova;Woman;24;Slovakia;Fall;No data;No data;Turn;Solo;Sliding;Hip + elbow;None;Yes;No data;00:15:16;#DIV/0!;;;;;
World Cup;Montreal;2022;3;169;500m;Women;Solo;No;Final B;None;5;No;Michelle;Velzeboer;Woman;136;The Netherlands;Fall;No data;None;Finish line;Solo;Sliding;Butt;None;No;None;02:11:25;#DIV/0!;;;;;
World Cup;Dordrecht;2021;1;;1500m;Men;Solo;No;Heats;3;;;Tobias;Pietsch;Man;187;Germany;Fall;No data;No data;End of turn;Solo;Skate stuck in the ice;Hand + knee;Abdomen;Yes;None;01:39:25;#DIV/0!;;;;;
World Cup;Montreal;2022;3;175;1000m;Men;Solo;No;Final B;None;5;No;Friso;Emons;Man;171;The Netherlands;Fall;No data;No data;End of turn;Solo;Stumbles;Hand;Shin;Yes;None;02:54:04;#DIV/0!;;;;;
World Cup;Dordrecht;2021;1;;1500m;Men;Solo;No;Heats;5;;;Jing Feng;Xu;Man;199;Singapore;Fall;No data;None;Straight line;Group;Skates contact;Hip + Hand;None;Yes;Indirect impact;01:49:52;#DIV/0!;;;;;
World Cup;Montreal;2022;3;175;1000m;Men;Solo;No;Final B;None;5;No;Andrew;Heo;Man;85;USA;Fall;No data;None;Straight line;Group;Opponent fall;Hand;Abdomen;Yes;Direct impact;02:54:04;#DIV/0!;;;;;
World Cup;Dordrecht;2021;1;;1500m;Men;Solo;No;Heats;10;;;Kazuki;Yoshinaga;Man;59;Japan;Fall;No data;No data;Turn entrance;Group;Skates contact;Knee;Hip;Yes;None;02:15:07;#DIV/0!;;;;;
World Cup;Montreal;2022;3;178;5000m;Men;Relay;No;Final A;None;16;Yes;Pascal;Dion;Man;2;Canada;Fall;No data;No data;Turn;Solo;Sliding;Hip + Hand;None;Yes;No data;03:50:50;#DIV/0!;;;;;
